id,reparto,Director
73954,"['Jim Belushi', 'Mimi Rogers', 'Joss Ackland', 'Philippe Noiret', 'Vittorio Gassman', 'Carolina Rosi', 'Marco Leonardi', 'Ronald Yamamoto', 'Marino Masé', 'Vyto Ruginis', 'Stefano Madia', 'Tiziana Stella', 'Salvatore Borghese', 'Claudia Lawrence', 'Peter Hintz', 'Beatrice Ring']",Francesco Rosi
31395,"['David Johansen', 'John C. McGinley', 'Fran Drescher', 'Nipsey Russell', ""Rosie O'Donnell"", 'Daniel Baldwin', 'Jeremy Piven', 'Al Lewis', 'Penn Jillette', 'Teller', 'Tone Loc', 'Coati Mundi', 'Jackie Harris']",Bill Fishman
310589,[],Maria Kravchenko
165904,"['Akshay Kumar', 'Jimmy Shergill', 'Manoj Bajpayee', 'Anupam Kher', 'Kajal Agarwal', 'Neeru Bajwa', 'Kishore Kadam', 'Divya Dutta', 'Rajesh Sharma', 'Ujjwal Chopra', 'Bhagwan Tiwari', 'Tiku Talsania', 'Gurpal Singh', 'Vikas Shrivastav', 'Mukesh Bhatt']",Neeraj Pandey
10608,"['Tim Robbins', 'Giancarlo Esposito', 'Alan Rickman', 'David Strathairn', 'James Spader', 'Helen Hunt', 'Jack Black', 'Susan Sarandon', 'Ray Wise', 'Brian Murray', 'Gore Vidal', 'Rebecca Jenkins', 'Harry Lennix', 'John Ottavino', 'Robert Stanton', 'Kelly Willis', 'John Cusack', 'Jeremy Piven', 'Peter Gallagher', 'Fred Ward', 'Tom Atkins', 'Mark McGrath', 'Fisher Stevens', 'Bob Balaban', 'Steve Pink']",Tim Robbins
22390,"['Dean Martin', 'Jerry Lewis', 'Lori Nelson', 'Jeff Morrow', 'Lon Chaney Jr.', 'Lee Van Cleef', 'Jack Elam', 'John Baragrey', 'Agnes Moorehead', 'Milton Frome', 'Richard Aherne', 'Scott Douglas', 'Jackie Loughery']",Norman Taurog
497,"['Tom Hanks', 'Michael Clarke Duncan', 'David Morse', 'Bonnie Hunt', 'James Cromwell', 'Patricia Clarkson', 'Michael Jeter', 'Sam Rockwell', 'Graham Greene', 'Doug Hutchison', 'Barry Pepper', 'Jeffrey DeMunn', 'Harry Dean Stanton', 'Gary Sinise', 'Dabbs Greer', 'Eve Brent', 'William Sadler', 'Mack Miles', 'Rai Tasco', 'Paula Malcomson', 'Brian Libby', 'Brent Briscoe', 'Bill McKinney', 'Rachel Singer', 'Scotty Leavenworth', 'Bill Gratton', 'Dee Croxton', 'Rebecca Klingler', 'Gary Imhoff', 'Van Epperson', 'Phil Hawn', 'Ted Hollis', 'Robert Malone']",Frank Darabont
31448,"['Jay Underwood', 'Wallace Langham', 'Chynna Phillips', 'Mike Genovese', 'Karen Black']",Avery Crounse
85615,"['William Holden', 'Trevor Howard', 'Capucine', 'Pamela Franklin']",Jack Cardiff
142308,"['Cheryl Ladd', 'George Newbern', 'Pat Finn', 'Danny Woodburn', 'Obba Babatundé', 'Kaitlyn Maher', 'Josh Feldman', 'Ali Hillis', 'Jennifer Elise Cox', 'Audrey Wasilewski', 'Bill Chott', 'Paul Rae', 'Brian T. Finney', 'Ted Rooney', 'Tom Everett Scott', 'Bonnie Somerville', 'Aidan Gemme', 'Tatiana Gudegast', 'G. Hannelius', 'Marlowe Peyton', 'Richard Kind', 'Diedrich Bader', 'Chris Coppola', 'Josh Flitter', 'Trevor Wright', 'Joey Bothwell', 'Bryce Clyde Jenkins', 'Jay Brazeau', 'Nic Novicki', 'Michael Teigen']",Robert Vince
38421,"['Alain Delon', 'Jane Fonda', 'Lola Albright', 'Sorrell Booke', 'Carl Studer', 'André Oumansky', 'Arthur Howard', 'George Gaynes', 'Annette Poivre']",René Clément
8854,"[""Shaquille O'Neal"", 'Annabeth Gish', 'Richard Roundtree', 'Judd Nelson', 'Irma P. Hall', 'Johanna Ray', 'Harvey Silver', 'Ray J', 'Charles Napier', 'Kerrie Keane', 'Eric Pierpoint', 'Tembi Locke', 'Thom Barry', 'Gary Graham', 'Hill Harper', 'Rutanya Alda', 'John Hawkes', 'Kevin Grevioux', 'Tim DeZarn', 'Michael Shamus Wiles', 'Kamau Holloway', 'Maurice Chasse', 'Josh Cruze', 'Nancy Wolfe', 'Rick Worthy', 'Scotch Ellis Loring', 'Jacquelyn Houston', ""John F. O'Donohue"", 'Cyd Strittmatter', 'Kevin Sifuentes']",Kenneth Johnson
95514,"['Tim Poole', 'Danielle Sanderson', 'Margot Steinberg']",Ray Brady
48747,"['Michael Caine', 'Cheryl Ladd', 'Joss Ackland', 'Ronald Pickup', 'Diane Keen', 'Kim Thomson', 'Kevin McNally', 'David Schofield', 'Lionel Jeffries']",David Wickes
22907,"['Chris Brown', 'Hayden Christensen', 'Matt Dillon', 'Michael Ealy', 'Idris Elba', 'T.I.', 'Zoe Saldana', 'Paul Walker', 'Marianne Jean-Baptiste', 'Johnathon Schaech', 'Jay Hernandez', 'Steve Harris', 'Trevor Donovan', 'Gaius Charles', 'Nancy Young', 'Gideon Emery', 'Zulay Henao', 'Glynn Turman']",John Luessenhop
9444,"['Meg Ryan', 'John Cusack', 'Christopher Lloyd', 'Angela Lansbury', 'Hank Azaria', 'Kelsey Grammer', 'Bernadette Peters', 'Kirsten Dunst', 'Andrea Martin', 'Glenn Walker Harris Jr.', 'Lacey Chabert', 'J.K. Simmons']",Gary Goldman
68551,"['Mickey Rourke', 'Eugene Bervoets', 'Andrew Howard', 'Mireille Leveque', 'Mike Verdrengh', 'Hilde Van Mieghem', 'Tom Van Bauwel', 'Rudolph Segers', 'Koen De Bouw', ""Luk D'Heu"", 'Filip Peeters', 'Sally-Jane Van Hoorenbeeck', 'Gert Lahousse', 'Tine Reymer']",Erik Van Looy
110748,"['Rikiya Yasuoka', 'Fukumi Kuroda']",Shôhei Imamura
85449,"['Lou Alvarez', 'Julie Delpy', 'Eric Elmosnino', 'Aure Atika', 'Noémie Lvovsky', 'Bernadette Lafont', 'Emmanuelle Riva', 'Denis Ménochet', 'Albert Delpy', 'Sophie Quinton', 'Karin Viard', 'Noah Huntley', 'Candide Sanchez', 'Valérie Bonneton', ""Jean-Louis Coulloc'h"", 'Vincent Lacoste', 'Marc Ruchmann', 'Michelle Goddet', 'Luc Bernard', 'Léo Michel-Freundlich']",Julie Delpy
39194,"['Zero Mostel', 'Gene Wilder', 'Karen Black', 'Joe Silver']",Tom O'Horgan
89874,"['Aran Bell', 'Rebecca Houseknecht', 'Joan Sebastian Zamora', 'Miko Fogarty', 'Jules Jarvis Fogarty', 'Michaela DePrince', 'Gaya Bommer Yemini']",Bess Kargman
71722,"['Jô Shishido', 'Chieko Matsubara', 'Tamio Kawaji', 'Yuji Odaka', 'Minako Kozuki', ""Hiroshi Nihon'yanagi"", 'Hiroshi Kondô', 'Shôbun Inoue', 'Saburo Hiromatsu', 'Junichi Yamanobe']",Takumi Furukawa
373355,['Paul Courtenay Hyu'],Robert Cannan
40468,"['Tom Skerritt', 'Lisa Eichhorn', 'Richard Roundtree', 'Anthony Zerbe']",Eric Karson
210126,[],Norman McLaren
66,"['Clint Eastwood', 'Gene Hackman', 'Ed Harris', 'Scott Glenn', 'Laura Linney', 'Judy Davis', 'Dennis Haysbert', 'Alison Eastwood', 'Melora Hardin', 'E.G. Marshall', 'Richard Jenkins']",Clint Eastwood
93260,"['Robert Byrd', 'Cathy Smith', 'Nathan Young', 'Tomas Young']",Phil Donahue
23030,"['Gregory Peck', 'Sophia Loren', 'Alan Badel', 'Kieron Moore', 'Carl Duering', 'Duncan Lamont', 'George Coulouris', 'Ernest Clark ', 'Windsor Davies', 'John Merivale', 'Harold Kasket', 'Jimmy Gardner', 'Larry Taylor', 'Harry Locke', 'Michael Bilton']",Stanley Donen
62392,"['Sandra Dee', 'John Gavin', 'Charles Drake', 'Virginia Grey', 'Julia Meade', 'Beulah Bondi', 'Cecil Kellaway', 'Edgar Buchanan', 'Gigi Perreau', 'Hayden Rorke', 'Juanita Moore', 'Ward Ramsey', 'Henry Corden', 'Stefanie Powers', 'Catherine McLeod', 'Ross Elliott', 'Bill Mumy', 'Ned Wever']",Harry Keller
21200,"['Sandrine Bonnaire', 'Fabrice Luchini', 'Michel Duchaussoy', 'Anne Brochet', 'Gilbert Melki', 'Laurent Gamelon', 'Hélène Surgère']",Patrice Leconte
18519,"['Jason James Richter', 'August Schellenberg', 'Annie Corley', 'Vincent Berry', 'Patrick Kilpatrick', 'Tasha Simms']",Sam Pillsbury
85887,"['Teri Polo', 'James Patrick Stuart', 'Bailee Madison', 'Alexander Bedria', 'Jack Conley', 'Ashley Cusato', 'Simone Cook', 'Amandla Stenberg', 'Peggy Dunne', 'Dana Foist', 'Mercy Malick', 'Veronica Parks']",Lee Rose
13403,"['John Cameron Mitchell', 'Alberta Watson', 'Gene Pyrz', 'Ben Mayer-Goodman', 'Maurice Dean Wint', 'Miriam Shor', 'Stephen Trask', 'Theodore Liscinski', 'Rob Campbell', 'Michael Aronov', 'Andrea Martin', 'Michael Pitt', 'Sook-Yin Lee']",John Cameron Mitchell
43012,"['Tony Curtis', 'Yul Brynner', 'Sam Wanamaker', 'Brad Dexter', 'Perry Lopez', 'Christine Kaufmann', 'Guy Rolfe', 'George Macready', 'Ilka Walsh', 'Vladimir Sokoloff', 'Vladimir Irman', 'Daniel Ocko', 'Mickey Finn', 'Richard Rust', 'Ron Weyand', 'Vitina Marcus', 'Abraham Sofaer']",J. Lee Thompson
27283,"['Avalon Barrie', 'Todd Soley', 'Lyudmila Shiryaeva', 'Oksana Osipova', 'Elissaios Vlachos']",Robert Crombie
64199,"['Stanislav Lyubshin', 'Lyanka Gryu', 'Ludmila Artemieva', 'Evgeniy Stychkin', 'Georgi Martirosyan']",Khuat Akhmetov
212752,"['Lauren Lee Smith', 'Jennifer Beals', 'Ben Cotton', 'Kett Turton', 'Katharine Isabelle', 'Sarah Grey', 'Catherine Michaud']",Terry Miles
387054,['Jimmy Carr'],Sam Wrench
53063,"['Corey Michael Eubanks', 'Michael Ironside', 'Don Swayze']",Russell Solberg
76268,"['Nathalie Baye', 'Olivier Gourmet', 'Victor Sévaux', 'Marie Kremer', 'Valentine Stach', 'Emmanuelle Riva']",Martial Fougeron
48847,"['Catherine E. Coulson', 'David Lynch']",David Lynch
77504,"['Heo Jun-ho', 'Hang-Seon Jang', 'Tae-wook Kim', 'Kim Min-joon', 'Yoon Tae-young']",Hee-chang Son
2911,"['Billy Zane', 'Neil Newbon', 'Michael Madsen', 'Alexander Skarsgård', 'Neil Jackson', 'Tommy Flanagan', 'Nick Moran', 'Laurence Fox', 'Rafe Spall', 'Sean Pertwee', 'Karel Roden', 'Todd Spangler', 'Dave Evans', 'Lauretta Lewis', 'Andre Schneider', 'John White Abbott', 'Anton Rodgers', 'Aoife Madden', 'Justin Thomson', 'Steve Speirs', 'Jack Dee', 'Lucy Gaskell', 'Agathe de La Boulaye', 'David Ginola']",Colin Teague
333352,"['Helen Mirren', 'Aaron Paul', 'Alan Rickman', 'Iain Glen', 'Barkhad Abdi', 'Phoebe Fox', 'Kim Engelbrecht', 'Jeremy Northam', 'Carl Beukes', 'Monica Dolan', 'James Alexander', 'Babou Ceesay', 'Gavin Hood', ""Michael O'Keefe"", 'Richard McCabe', 'Jessica Jones', 'Daniel Fox', 'Meganne Young', 'Armand Aucamp', 'Francis Chouler', 'Kenneth Fok', 'Olga Gainullina', 'John Heffernan', 'Graham Hopkins', 'Tyrone Keogh', 'Lex King', 'Kate Liquorish', 'Zak Rowlands', 'Julian Stone', 'Luke Tyler', 'Aisha Takow', 'Ebby Weyime', 'Mondé Sibisi']",Gavin Hood
69746,"['Claudia Cardinale', 'Antonin Stahly-Vishwanadan', 'Salim Kechiouche']",Mehdi Ben Attia
1902,"['Eduardo Noriega', 'Penélope Cruz', 'Chete Lera', 'Fele Martínez', 'Najwa Nimri', 'Gérard Barray', 'Jorge de Juan', 'Miguel Palenzuela', 'Pedro Miguel Martínez', 'Ion Gabella', 'Joserra Cadiñanos', 'Tristán Ulloa']",Alejandro Amenábar
8267,"['César Troncoso', 'Virginia Méndez', 'Virginia Ruiz', 'Mario Silva', 'Jose Arce', 'Henry De Leon', 'Rosario Dos Santos', 'Nelson Lence', 'Hugo Blandamuro']",César Charlone
14160,"['Ed Asner', 'Christopher Plummer', 'Jordan Nagai', 'Bob Peterson', 'Delroy Lindo', 'Jerome Ranft', 'John Ratzenberger', 'David Kaye', 'Elie Docter', 'Jeremy Leary', 'Mickie McGowan', 'Danny Mann', 'Donald Fullilove', 'Jess Harnell', 'Josh Cooley', 'Pete Docter']",Pete Docter
293109,"['Merja Alanen', 'Markku Annila', 'Risto Jarva', 'Heikki Hämäläinen']",Risto Jarva
88271,"['Ureo Egawa', 'Kinuyo Tanaka', 'Tatsuo Saitô', 'Haruo Takeda', 'Ryôtarô Mizushima', 'Kenji Ôyama', 'Chishu Ryu', 'Takeshi Sakamoto', 'Chôko Iida', 'Ayako Katsuragi', 'Satoko Date']",Yasujirō Ozu
41970,"[""'Spring' Mark Adley"", 'Gay Gaynor', 'Matthew Hawkins', 'Spencer Leigh', 'Gerrard McArthur', 'Tilda Swinton', 'Nigel Terry', 'Jonny Phillips']",Derek Jarman
340275,"['Teyonah Parris', 'Nick Cannon', 'Angela Bassett', 'Jennifer Hudson', 'Samuel L. Jackson', 'Wesley Snipes', 'John Cusack', 'Anya Engel-Adams', 'Michelle Mitchenor', 'Ebony Joy', 'Felicia Pearson', 'La La Anthony', 'Val Warner', 'David Patrick Kelly', 'Sarunas J. Jackson', 'Corey Hendrix', 'Harry Lennix', 'D. B. Sweeney', 'Steve Harris', 'William Gines', 'Quincy Griffin', 'Chantley Lorraine Ward', 'M.J. Carey', 'Samuel Robinson', 'Anthony Fitzpatrick', 'Jackie Taylor', 'Gina Breedlove', 'Anthony Chisholm', 'Darren Jones', 'George Willborn', 'Lamar Greer', 'Wade Forrest Wilson', 'Erica Watson', 'Latisha Hyman', 'Isiah Whitlock Jr.', 'Victor Mensah', 'Natasha Forouzannia', 'Duane Sharp', 'Sammy Joe Temple', 'Emily Boakye Agyemang', 'Lena Owens', 'Eric Wilkins', ""T'Keyah Crystal Keymáh"", 'Erin Allen Kane', 'Yaneisha Franklin', 'Tiffany Laos', 'Dusan Sanford', 'Al Palagonia', 'Willie Middleton', 'Dave Chappelle', 'Ilfenesh Hadera', 'Rinska Carrasco', 'Patricia Urbonas Clark', 'Michelle Shelton Huff', 'John Westford Jr.', 'Eric Ian', 'Alex Zelenka', 'Sherod Ogletree', 'Brandon Bowens', 'Muhammad Sanders', 'Curtis Gordon', 'Epic Scon', 'Michael Czerniawski', 'Jay Washington', 'Jermaine Mctizic', 'Lauren Candela', 'Aj Brander', 'Kevin Tillett', 'Matthew Salter', 'Hans Dieter Wolff', 'Thomas Jefferson Byrd']",Spike Lee
11649,"['Dolph Lundgren', 'Frank Langella', 'Meg Foster', 'Billy Barty', 'Courteney Cox', 'Robert Duncan McNeill', 'Jon Cypher', 'Chelsea Field', 'James Tolkan', 'Christina Pickles', 'Tony Carroll', 'Pons Maar', 'Anthony De Longis', 'Robert Towers', 'Barry Livingston', 'Jessica Nelson', 'Gwynne Gilford', 'Walter Scott', 'Walter Robles', 'Cindi Eyman', 'Peter Brooks', 'Richard Szponder', 'Mike Carlucci', 'Nicholas Grabowsky']",Gary Goddard
100196,"['Christian Slater', 'Robin Tunney', 'Michael Parks', 'Cherry Jones', 'Frankie Faison', 'Harve Presnell', 'Allison Janney']",Alan Wade
30707,"['Mariel Hemingway', 'Eric Roberts', 'Cliff Robertson', 'Carroll Baker', 'Roger Rees', 'David Clennon', 'Josh Mostel', 'Lisa Gordon', 'Sidney Miller', 'Kathryn Witt', 'James Luisi', 'Keenen Ivory Wayans', 'Deborah Geffner', 'Robert Picardo', 'Erica Yohn', 'Tracy Vaccaro', 'Lorraine Michaels', 'Brinke Stevens', 'Jordan Christopher']",Bob Fosse
41186,"['Uhm Jung-hwa', 'Park Yong-woo', 'Lee Dong-gun', 'Han Chae-young', 'Oh Ji-yeong', 'Choi Jae-won']",Jeong Yoon-soo
34283,['Slavoj Žižek'],Sophie Fiennes
61212,"['Rod Steiger', 'Franco Nero', 'Lisa Gastoni', 'Giacomo Rossi-Stuart', 'Henry Fonda']",Carlo Lizzani
49152,[],Pier Paolo Pasolini
24363,"['Robin Williams', 'David Duchovny', 'Anton Yelchin', 'Téa Leoni', 'Erica Tazel', 'Alice Drummond', 'Erykah Badu', 'Frank Langella', 'Zelda Williams', 'Olga Sosnovska', 'Orlando Jones', 'Claire Lautier', 'Michael Chapman', 'Lisby Larson']",David Duchovny
39104,"['Masako Nozawa', 'Kōhei Miyauchi', 'Mayumi Tanaka', 'Kazuyuki Sogabe', 'Hisao Egawa', 'Toshio Kobayashi', 'Kōji Yada', 'Naoko Watanabe', 'Masako Nozawa', 'Ryou Horikawa', 'Toshio Furukawa']",Daisuke Nishio
14362,"['Steven Seagal', 'William Forsythe', 'Jerry Orbach', 'Джо Чампа', 'Шэрин Митчелл', 'Gina Gershon', 'Sal Richards', 'Jay Acovone', 'Robert LaSardo', 'Dan Inosanto', 'Anthony DeSando', 'Julianna Margulies', 'Shannon Whirry', 'Julie Strain', 'John Leguizamo', 'Cameron Oppenheimer', 'Kane Hodder']",John Flynn
34334,"['C. Thomas Howell', 'Juliette Lewis', 'Helen Shaver', 'Eliza Dushku', 'J. Smith-Cameron', 'John Dossett', 'Katherine Heigl']",Craig Bolotin
15925,"['Cliff Robertson', 'George Chakiris', 'Maria Perschy', 'Harry Andrews', 'Donald Houston', 'Michael Goodliffe', 'John Meillon', 'John Bonney', 'Angus Lennie', 'Scott Finch', 'John Church', 'Barbara Archer', 'Sean Kelly', 'Julian Sherrier', 'Geoffrey Frederick', 'Johnny Briggs', 'Suzan Farmer']",Walter Grauman
289159,"['Andrius Mamontovas', 'Darius Udrys']",Vincas Sruoginis
46494,"['Frank Sutton', 'Larry Green', 'James Franciscus', 'William Hinnant', 'Otto Hulett', 'Robert Dryden']",William Berke
217324,"['Tim Holt', 'Mary Jo Tarola', 'Frank Wilcox', 'Robert Sherwood', 'John Pickard', 'Kenneth MacDonald', 'Wendy Waldron', 'Tom London', 'John Merton', 'Richard Martin', 'Patricia Wright']",Lesley Selander
9600,"['Martin Lawrence', 'Nia Long', 'Paul Giamatti', 'Jascha Washington', 'Terrence Howard', 'Octavia Spencer']",Raja Gosnell
319373,"['Kirin Kiki', 'Masatoshi Nagase', 'Miki Mizuno', 'Etsuko Ichihara', 'Miyoko Asada', 'Kyara Uchida']",Naomi Kawase
58483,"['Lene Maria Christensen', 'Jesper Christensen', 'Pilou Asbæk', 'Anne Louise Hassing', 'Line Kruse', 'Coco Hjardemaal', 'Gustav Fischer Kjærulff']",Pernille Fischer Christensen
18202,"['Sam Neill', 'Miranda Richardson', 'John Reardon', 'Meghan Ory', 'Tegan Moss', 'Christopher Jacot', 'Garwin Sanford', 'Duncan Fraser', 'Alexander Kalugin', 'Jennifer Calvert', 'Andrew Jackson', 'Teach Grant', 'Mark Gibbon', 'Woody Jeffreys', 'Mackenzie Gray']",David Wu
408219,[],Julian T. Pinder
23825,"['Napoleon Murphy Brock', 'Asa Spades Collins', 'Tucker Collins', 'Madi Diaz-Svalgard', 'Paul Green', ""Will O'Connor"", 'C.J. Tywoniak']",Don Argott
75015,['Marian Kociniak'],Tadeusz Chmielewski
62749,"['Pat O’Brien', 'Randolph Scott', 'Anne Shirley', 'Eddie Albert', 'Walter Reed', 'Robert Ryan', 'Barton MacLane', 'Leonard Strong', 'Richard Martin', 'Eugene L. Eubank', 'Russell Wade', 'James Newill', 'John Miljan']",Richard Wallace
301876,"['Robert Hays', ""Hugh O'Conor"", 'Amy Robbins', 'Mirabelle Kirkland', 'Christien Anholt', 'Gabrielle Lazure', 'Geoffrey Bateman', ""Josephine D'Arby"", 'Vernon Dobtcheff', 'Doug Haley', 'Larue Hall', 'Radica Jovicic', 'Zoot Lynam']",Michael Tuchner
15179,"['Gustaf Skarsgård', 'Torkel Petersson', 'Tom Ljungman', 'Annika Hallin', 'Amanda Davin', 'Anette Sevreus', 'Mats Blomgren', 'Malin Cederblad', 'Antti Reini', 'Anna Wallander', 'Richard Ulfsäter']",Ella Lemhagen
217,"['Harrison Ford', 'Cate Blanchett', 'Shia LaBeouf', 'Ray Winstone', 'Karen Allen', 'John Hurt', 'Jim Broadbent', 'Andrew Divoff', 'Igor Jijikine', 'Pavel Lychnikoff', 'Alan Dale', 'Ernie Reyes, Jr.', 'Dimitri Diatchenko', 'Ilia Volok', 'Emmanuel Todorov', 'Venya Manzyuk', 'Joel Stoffer', 'Neil Flynn', 'V.J. Foster', 'Chet Hanks', 'Brian Knutson', 'Dean Grimes', 'Sasha Spielberg', 'Nicole Luther', 'Sophia Stewart', 'Chris Todd', 'Dennis Nusbaum', 'T. Ryan Mooney', 'Audi Resendez', 'Helena Barrett', 'Carlos Linares', 'Gustavo Hernandez', 'Maria Luisa Minelli', 'Nito Larioza', 'Jon Valera', 'Kevin Collins', 'Robert Baker', 'Steven A. Miller']",Steven Spielberg
244838,"['João César Monteiro', 'Claudia Teixeira']",João César Monteiro
84422,"['Edmund Purdom', 'Belinda Mayne', 'Mark Jones', 'Gerry Sundquist', 'Alan Lake', 'Kelly Baker', 'Kevin Lloyd', 'Wendy Danvers', 'Pat Astley', 'Laurence Harrington', 'Ray Marioni', 'Caroline Munro']",Edmund Purdom
239628,"['Jason Carter', 'Anita La Selva', 'Bill Vincent', 'Dee Wallace', 'Dennis Haskins', 'Jennifer Lantz', 'Erik F. Hill', 'Gunhild Giil', 'Spice Williams-Crosby', 'Mary Jo Cuppone', 'Edward Conna']",Jeff Burton
167179,"['Bartłomiej Topa', 'Arkadiusz Jakubik', 'Julia Kijowska', 'Eryk Lubos', 'Robert Wabich', 'Jacek Braciak', 'Marcin Dorociński', 'Marian Dziędziel', 'Agata Kulesza', 'Izabela Kuna', 'Maciej Stuhr']",Wojciech Smarzowski
62130,[],Christoph Schuch
30177,"['Dorothy McGuire', 'Joan Blondell', 'James Dunn', 'Lloyd Nolan', 'James Gleason', 'Ted Donaldson', 'Peggy Ann Garner', 'Ruth Nelson', 'John Alexander', 'B.S. Pully', 'Ferike Boros', 'Virginia Brissac', 'Lillian Bronson', 'Adeline De Walt Reynolds', 'Charles Halton', 'Harry Harvey Jr.', 'J. Farrell MacDonald', 'Mae Marsh', 'Nicholas Ray', 'Erskine Sanford', 'Gloria Talbott']",Elia Kazan
55502,"['Kari Ketonen', 'Roni Haarakangas', 'Inka Nuorgam', 'Jonna Järnefelt', 'Liisa Mustonen', 'Tommi Raitolehto', 'Anu Viheriäranta', 'Ismo Kallio', 'Heikki Kinnunen', 'Jussi Lampi', 'Kristiina Elstelä', 'Seppo Pääkkönen', 'Antti Pääkkönen', 'Anu Komsi', 'Björn Andrésen', 'Jorma Uotinen', 'Katariina Lohiniva', 'Kiureli Sammallahti', 'Carl-Johan Häggman', 'Leif Segerstam']",Liisa Helminen
249703,"['Joanna Haartti', 'Santtu Karvonen', 'Jukka Kärkkäinen', 'Ella Toivoniemi', 'Ranja Omaheimo']",Selma Vilhunen
355600,"['Shye Ben Tzur', 'Ehtisham Khan Ajmeri', 'Gufran Ali', 'Shazib Ali', 'Sabir Bamami', 'Aamir Bhiyani', 'Soheb Bhiyani', 'Ajaj Damami', 'Nigel Godrich', 'Jonny Greenwood', 'Hazmat', 'Afshana Khan', 'Asin Khan', 'Bhanwaru Khan', 'Chugge Khan', 'Dara Khan', 'Nihal Khan', 'Zaki Ali Qawwal', 'Zakir Ali Qawwal', 'Latif Qureshi', 'Narsi Lal Solanki', 'Nathu Lal Solanki', 'Razia Sultan']",Paul Thomas Anderson
61719,"['Curt Doussett', 'Michelle Money', 'Melanie Nelson', 'Brittany Peltier', 'Priscilla Poland', 'Taggart Hurtubise', 'Steve Anderson Jr.', 'Kirby Heyborne']",Michael Flynn
18624,"['Shintarô Katsu', 'Shiho Fujimura', 'Ryûzô Shimada', 'Reiko Fujiwara', 'Matasaburô Niwa']",Kimiyoshi Yasuda
41227,['Subcommandante Marcos'],Nettie Wild
6643,"['Burt Lancaster', 'Audrey Hepburn', 'Audie Murphy', 'John Saxon', 'Lillian Gish', 'Charles Bickford', 'Joseph Wiseman', 'June Walker', 'Kipp Hamilton', 'Arnold Merritt', 'Doug McClure', 'Carlos Rivas', 'Albert Salmi']",John Huston
9930,"['Robert Redford', 'Debra Winger', 'Daryl Hannah', 'Brian Dennehy', 'Terence Stamp', 'Steven Hill', 'David Clennon', 'John McMartin', 'Jennifer Dundas', 'Roscoe Lee Browne', 'Christine Baranski', 'Sara Botsford', 'David Hart', 'James Hurdle', 'Gary Howard Klar', 'Christian Clemenson', 'Bart Burns', 'Bruce French', 'Lynn Hamilton', 'Paul Jabara', 'Chevi Colton', 'Annie Abbott', 'Kristine Sutherland', 'Everett Quinton', 'Peter Boyden', 'Thomas Barbour', 'Mary Griffin', 'Vincent Guastaferro', 'Burke Byrnes']",Ivan Reitman
205939,"['Nicola Posener', 'Vidal Sancho', 'David Haydn', 'Amy De Bhrún', 'Claire Cordingley', 'Stefan Dubois', 'Kynan Griffin']",Anne K. Black
9625,"['Steven Seagal', 'Keenen Ivory Wayans', 'Bob Gunton', 'Brian Cox', 'Michelle Johnson', 'Johnny Strong', 'John M. Jackson', 'Stephen Tobolowsky', 'Ryan Cutrona', 'Richard Gant', 'Alexa PenaVega', 'Nikki Cox']",John Gray
271124,"['Nicholas Butler', 'Teresa Peters', 'Steve Abel', 'Mardi Potter', 'Tony Bishop', 'Lutz Halbhubner', 'Matthew Sunderland', 'Warwick Broadhead', 'David Hornblow', 'Matthew Sunderland', 'Henry Lee', 'Margaret Mary Hollins']",Florian Habicht
32091,"['Michelle Yeoh', 'Ben Chaplin', 'Richard Roxburgh', 'Gabriel Harrison', 'Winston Chao', 'Brandon Chang', 'Sihung Lung', 'Margaret Wang', 'Kenneth Tsang', 'Emmanuel Lanzi', 'Kou Zhenhai', 'Lee Yiu-Ging', 'Jacky Yeung Tak-Ngai', 'Dane Cook']",Peter Pau
227300,"['Patrick Wilson', 'Jessica Alba', 'Brooklyn Decker', 'Ray Liotta', 'Mindy Robinson', 'Ed Helms', 'James Badge Dale', 'Randy Couture', 'David Hasselhoff', 'Erika Jordan', 'Anne McDaniels', 'Matthew Willig', 'Jacqui Holland', 'Jennifer Barbosa', 'Kevin Bigley', 'Norman Reedus', 'Chris Pine', 'Shaun Toub', 'Jason Mantzoukas', 'Shaun White']",Joe Carnahan
153196,"['Eva-Maria Kurz', 'Hamze Bytyci', 'Judith Evers', 'Anne Gaedcke', 'Maurice Ittershagen', 'Thora Kleinert', 'Gianni Meurer', 'Michael Steger', 'Babett Arnold', 'Melek Diehl', 'Lars Feistkorn', 'Alexander Haugg', 'Anja Karmanski', 'Marcus Lachmann', 'Thilo Prothmann', 'Bernhard Thomany']",Rosa von Praunheim
14696,"['Masayuki Mori', 'Machiko Kyô', 'Kinuyo Tanaka', 'Eitarô Ozawa', 'Ikio Sawamura', 'Mitsuko Mito', 'Kikue Môri', 'Ryôsuke Kagawa', 'Eigoro Onoe', 'Sugisaku Aoyama', 'Saburo Date']",Kenji Mizoguchi
253451,"['Masahiro Higashide', 'Taichi Saotome', 'Yuya Yagira', 'Ryo Katsuji', 'Takanori Iwata', 'Elly', 'Kento Nagayama', 'Kyôsuke Yabe', 'Motoki Fukami', 'Ryusuke Ito', 'Kenzō Maihara', 'Tsutomu Takahashi', 'Suzu Hirose']",Toshiaki Toyoda
381090,[],Simon Stadler
